location,ssid,network type,authentication,encryption,bssid,dbm,radio_type,channel
GSR2-6,SMU_Visitor,,,,b0:b8:67:62:e2:e0,-87.0,802.11n,1
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:4a:20,-91.0,802.11n,11
GSR2-6,SMU_Visitor,,,,b0:b8:67:62:a0:30,-92.0,802.11ac,116
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:30:90,-87.0,802.11ac,48
GSR2-6,SMU_Visitor,,,,38:17:c3:0c:7f:f0,-91.0,802.11ac,161
GSR2-6,SMU_Visitor,,,,38:17:c3:0c:7f:e0,-88.0,802.11n,11
GSR2-6,SMU_Visitor,,,,b4:5d:50:fd:bd:40,-77.0,802.11n,11
GSR2-6,SMU_Visitor,,,,b4:5d:50:fd:b4:c0,-88.0,802.11n,1
GSR2-6,SMU_Visitor,,,,b4:5d:50:fe:41:c0,-65.0,802.11n,6
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:50:a0,-90.0,802.11n,1
GSR2-6,SMU_Visitor,,,,b4:5d:50:fe:3f:e0,-75.0,802.11n,6
GSR2-6,SMU_Visitor,,,,b4:5d:50:fe:41:80,-87.0,802.11n,1
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:7f:20,-59.0,802.11n,11
GSR2-6,SMU_Visitor,,,,b4:5d:50:fd:bd:50,-66.5,802.11ac,64
GSR2-6,SMU_Visitor,,,,b4:5d:50:fe:41:d0,-75.0,802.11ac,52
GSR2-6,SMU_Visitor,,,,b4:5d:50:fd:b0:80,-77.0,802.11n,11
GSR2-6,SMU_Visitor,,,,b4:5d:50:fe:3f:f0,-90.0,802.11ac,116
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:7f:30,-58.5,802.11ac,108
GSR2-6,SMU_Visitor,,,,b4:5d:50:fe:41:90,-84.5,802.11ac,100
GSR2-6,SMU_Visitor,,,,b4:5d:50:fd:b4:d0,-81.0,802.11ac,52
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:4a:30,-78.5,802.11ac,136
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:50:b0,-75.0,802.11ac,153
GSR2-6,SMU_Visitor,,,,b4:5d:50:fd:b0:90,-78.5,802.11ac,132
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:4f:70,-90.0,802.11ac,64
GSR2-6,SMU_Visitor,,,,b0:b8:67:63:6b:80,-73.5,802.11n,11
GSR2-6,QashierPOS_FlourishBakehouse,,,,b0:b8:67:63:6b:90,-84.5,802.11ac,52
GSR2-6,,,,,3c:52:a1:35:f7:58,-93.5,802.11n,4
GSR2-6,CS168-2160,,,,02:12:63:39:4f:27,-89.0,802.11ax,3
GSR2-6,DIRECT-1C34oEB7B7012GOVx,,,,60:8a:10:ce:6e:3e,-88.0,802.11g,2
GSR2-6,DIRECT-1C3D2EB7B703BGOTv,,,,fa:25:51:69:8f:28,-89.0,802.11n,11
GSR2-6,CS168-2138,,,,fa:25:51:69:a7:b6,-93.0,802.11n,11
GSR2-6,SMU_5G_178902,,,,60:8a:10:ce:6e:66,-84.5,802.11g,4
GSR2-6,TP-Link_9AD2,,,,a0:36:bc:4b:66:44,-92.0,802.11ax,40
GSR2-6,SMU_178902,,,,78:8c:b5:f5:9a:d2,-75.0,802.11n,1
GSR2-6,SMU_178902,,,,a0:36:bc:4b:66:40,-92.0,802.11ax,8
SR2-3b,FB Staff-5G,,,,06:12:63:39:4f:28,-87.0,802.11ax,149
SR2-3b,#JyuGae_Guest,,,,fc:12:63:39:4f:28,-87.0,802.11ax,149
SR2-3b,JyuGae_Staff,,,,ea:fa:c4:2a:b0:28,-91.0,802.11ax,11
SR2-3b,eduroam,,,,e4:fa:c4:2a:b0:28,-90.0,802.11ax,11
SR2-3b,eduroam,,,,b4:5d:50:fe:44:a2,-82.5,802.11n,6
SR2-3b,eduroam,,,,b0:b8:67:63:63:61,-84.5,802.11n,1
SR2-3b,eduroam,,,,b4:5d:50:fe:44:b2,-84.5,802.11ac,44
SR2-3b,eduroam,,,,b4:5d:50:fe:46:e2,-84.5,802.11n,11
SR2-3b,eduroam,,,,38:17:c3:0c:84:c2,-83.5,802.11n,6
SR2-3b,eduroam,,,,b0:b8:67:62:e2:e1,-87.0,802.11n,1
SR2-3b,eduroam,,,,b0:b8:67:63:4a:21,-92.0,802.11n,11
SR2-3b,eduroam,,,,b0:b8:67:62:a0:31,-91.0,802.11ac,116
SR2-3b,eduroam,,,,b0:b8:67:63:30:91,-84.5,802.11ac,48
SR2-3b,eduroam,,,,b4:5d:50:fe:48:42,-67.5,802.11n,11
SR2-3b,eduroam,,,,b4:5d:50:fd:bd:42,-59.0,802.11n,11
SR2-3b,eduroam,,,,b4:5d:50:fe:3f:e2,-75.0,802.11n,6
SR2-3b,eduroam,,,,38:17:c3:0c:7f:f2,-93.5,802.11ac,161
SR2-3b,eduroam,,,,b0:b8:67:63:50:a1,-90.0,802.11n,1
SR2-3b,eduroam,,,,b4:5d:50:fe:48:52,-71.5,802.11ac,136
SR2-3b,eduroam,,,,38:17:c3:0c:7f:e2,-88.0,802.11n,11
SR2-3b,eduroam,,,,b4:5d:50:fe:41:c2,-85.5,802.11n,6
SR2-3b,eduroam,,,,b4:5d:50:fe:41:82,-88.0,802.11n,1
SR2-3b,eduroam,,,,b0:b8:67:63:7f:21,-56.5,802.11n,11
SR2-3b,eduroam,,,,b4:5d:50:fd:bd:52,-58.0,802.11ac,64
SR2-3b,eduroam,,,,b4:5d:50:fe:41:d2,-75.0,802.11ac,52
SR2-3b,eduroam,,,,b4:5d:50:fd:b4:c2,-88.0,802.11n,1
SR2-3b,eduroam,,,,b4:5d:50:fd:b0:82,-77.0,802.11n,11
SR2-3b,eduroam,,,,b4:5d:50:fe:3f:f2,-91.0,802.11ac,116
SR2-3b,eduroam,,,,b0:b8:67:63:7f:31,-55.0,802.11ac,108
SR2-3b,eduroam,,,,b4:5d:50:fe:41:92,-82.5,802.11ac,100
SR2-3b,eduroam,,,,b4:5d:50:fd:b4:d2,-82.5,802.11ac,52
SR2-3b,eduroam,,,,b0:b8:67:63:4a:31,-78.5,802.11ac,136
SR2-3b,eduroam,,,,b4:5d:50:fd:b0:92,-78.5,802.11ac,132
SR2-3b,eduroam,,,,b0:b8:67:63:50:b1,-87.0,802.11ac,153
SR2-3b,eduroam,,,,b0:b8:67:63:4f:71,-90.0,802.11ac,64
SR2-3b,WLAN-SMU,,,,b0:b8:67:63:6b:91,-83.5,802.11ac,52
SR2-3b,WLAN-SMU,,,,b4:5d:50:fe:44:a1,-83.5,802.11n,6
SR2-3b,WLAN-SMU,,,,b0:b8:67:63:63:62,-84.5,802.11n,1
SR2-3b,WLAN-SMU,,,,b4:5d:50:fe:44:b1,-83.5,802.11ac,44
SR2-3b,WLAN-SMU,,,,b4:5d:50:fe:48:51,-71.5,802.11ac,136
SR2-3b,WLAN-SMU,,,,b4:5d:50:fe:46:e1,-85.5,802.11n,11
SR2-3b,WLAN-SMU,,,,b4:5d:50:fe:48:41,-66.5,802.11n,11
SR2-3b,WLAN-SMU,,,,38:17:c3:0c:84:c1,-85.5,802.11n,6
SR2-3b,WLAN-SMU,,,,b0:b8:67:62:e2:e2,-87.0,802.11n,1
SR2-3b,WLAN-SMU,,,,b0:b8:67:62:a0:32,-92.0,802.11ac,116
SR2-3b,WLAN-SMU,,,,b0:b8:67:63:4a:22,-91.0,802.11n,11
SR2-3b,WLAN-SMU,,,,38:17:c3:0c:7f:e1,-88.0,802.11n,11
SR2-3b,WLAN-SMU,,,,b4:5d:50:fd:bd:41,-59.0,802.11n,11
SR2-3b,WLAN-SMU,,,,38:17:c3:0c:7f:f1,-93.0,802.11ac,161
SR2-3b,WLAN-SMU,,,,b4:5d:50:fe:41:c1,-87.0,802.11n,6
SR2-3b,WLAN-SMU,,,,b4:5d:50:fd:bd:51,-58.0,802.11ac,64
SR2-3b,WLAN-SMU,,,,b4:5d:50:fe:41:d1,-75.0,802.11ac,52
SR2-3b,WLAN-SMU,,,,b0:b8:67:63:7f:22,-56.5,802.11n,11
SR2-3b,WLAN-SMU,,,,b0:b8:67:63:6b:82,-73.5,802.11n,11
SR2-3b,WLAN-SMU,,,,b4:5d:50:fd:b0:81,-90.0,802.11n,11
SR2-3b,WLAN-SMU,,,,b4:5d:50:fe:3f:f1,-90.0,802.11ac,116
SR2-3b,WLAN-SMU,,,,b0:b8:67:63:7f:32,-56.0,802.11ac,108
SR2-3b,WLAN-SMU,,,,b4:5d:50:fe:3f:e1,-75.0,802.11n,6
SR2-3b,WLAN-SMU,,,,b0:b8:67:63:4a:32,-78.5,802.11ac,136
SR2-3b,WLAN-SMU,,,,b4:5d:50:fe:41:91,-81.0,802.11ac,100
SR2-3b,WLAN-SMU,,,,b4:5d:50:fe:41:81,-88.0,802.11n,1
SR2-3b,WLAN-SMU,,,,b4:5d:50:fd:b4:d1,-81.0,802.11ac,52
SR2-3b,WLAN-SMU,,,,18:64:72:4c:9a:70,-85.5,802.11ac,161
SR2-3b,WLAN-SMU,,,,b0:b8:67:63:50:b2,-87.0,802.11ac,153
SR2-3b,WLAN-SMU,,,,b4:5d:50:fd:b0:91,-80.0,802.11ac,132
SR2-3b,WLAN-SMU,,,,b0:b8:67:63:4f:72,-91.0,802.11ac,64
SR2-3b,WLAN-SMU,,,,b0:b8:67:63:50:a2,-88.0,802.11n,1
SR2-3b,WLAN-SMU,,,,b4:5d:50:fd:b4:c1,-88.0,802.11n,1
SR2-3b,Lazada One,,,,b0:b8:67:63:30:92,-85.5,802.11ac,48
SR2-3b,SMU_Visitor,,,,d2:21:f9:91:7c:71,-95.0,802.11n,1
SR2-3b,SMU_Visitor,,,,38:17:c3:0c:84:c0,-85.5,802.11n,6
SR2-3b,SMU_Visitor,,,,b0:b8:67:63:63:60,-85.5,802.11n,1
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:44:b0,-84.5,802.11ac,44
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:46:e0,-85.5,802.11n,11
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:44:a0,-83.5,802.11n,6
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:48:50,-73.5,802.11ac,136
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:48:40,-67.5,802.11n,11
SR2-3b,SMU_Visitor,,,,b0:b8:67:62:e2:e0,-87.0,802.11n,1
SR2-3b,SMU_Visitor,,,,b0:b8:67:63:4a:20,-91.0,802.11n,11
SR2-3b,SMU_Visitor,,,,b0:b8:67:62:a0:30,-92.0,802.11ac,116
SR2-3b,SMU_Visitor,,,,b0:b8:67:63:30:90,-87.0,802.11ac,48
SR2-3b,SMU_Visitor,,,,38:17:c3:0c:7f:f0,-91.0,802.11ac,161
SR2-3b,SMU_Visitor,,,,38:17:c3:0c:7f:e0,-88.0,802.11n,11
SR2-3b,SMU_Visitor,,,,b4:5d:50:fd:bd:40,-59.0,802.11n,11
SR2-3b,SMU_Visitor,,,,b4:5d:50:fd:b4:c0,-88.0,802.11n,1
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:41:c0,-87.0,802.11n,6
SR2-3b,SMU_Visitor,,,,b0:b8:67:63:50:a0,-90.0,802.11n,1
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:3f:e0,-75.0,802.11n,6
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:41:80,-88.0,802.11n,1
SR2-3b,SMU_Visitor,,,,b0:b8:67:63:7f:20,-56.5,802.11n,11
SR2-3b,SMU_Visitor,,,,b4:5d:50:fd:bd:50,-58.0,802.11ac,64
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:41:d0,-75.0,802.11ac,52
SR2-3b,SMU_Visitor,,,,b4:5d:50:fd:b0:80,-77.0,802.11n,11
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:3f:f0,-90.0,802.11ac,116
SR2-3b,SMU_Visitor,,,,b0:b8:67:63:7f:30,-55.5,802.11ac,108
SR2-3b,SMU_Visitor,,,,b4:5d:50:fe:41:90,-82.5,802.11ac,100
SR2-3b,SMU_Visitor,,,,b4:5d:50:fd:b4:d0,-81.0,802.11ac,52
SR2-3b,SMU_Visitor,,,,b0:b8:67:63:4a:30,-78.5,802.11ac,136
SR2-3b,SMU_Visitor,,,,b0:b8:67:63:50:b0,-87.0,802.11ac,153
SR2-3b,SMU_Visitor,,,,b4:5d:50:fd:b0:90,-78.5,802.11ac,132
SR2-3b,SMU_Visitor,,,,b0:b8:67:63:4f:70,-90.0,802.11ac,64
SR2-3b,SMU_Visitor,,,,b0:b8:67:63:6b:80,-73.5,802.11n,11
SR2-3b,admin,,,,b0:b8:67:63:6b:90,-84.5,802.11ac,52
SR2-3b,QashierPOS_FlourishBakehouse,,,,d0:21:f9:b1:7c:71,-93.5,802.11n,1
SR2-3b,,,,,3c:52:a1:35:f7:58,-89.0,802.11n,4
SR2-3b,CS168-2160,,,,02:12:63:39:4f:27,-89.0,802.11ax,3
SR2-3b,DIRECT-1C34oEB7B7012GOVx,,,,60:8a:10:ce:6e:3e,-88.0,802.11g,2
SR2-3b,DIRECT-1C3D2EB7B703BGOTv,,,,fa:25:51:69:8f:28,-92.0,802.11n,11
SR2-3b,CS168-2138,,,,fa:25:51:69:a7:b6,-85.5,802.11n,11
SR2-3b,SMU_5G_178902,,,,60:8a:10:ce:6e:66,-90.0,802.11g,4
SR2-3b,TP-Link_9AD2,,,,a0:36:bc:4b:66:44,-92.0,802.11ax,40
SR2-3b,SMU_178902,,,,78:8c:b5:f5:9a:d2,-75.0,802.11n,1
SR2-3b,SMU_178902,,,,a0:36:bc:4b:66:40,-88.0,802.11ax,8
CommonArea,,Infrastructure,WPA2-Personal,CCMP,02:12:63:39:4f:28,-93.0,802.11ax,149
CommonArea,,Infrastructure,WPA2-Personal,CCMP,d0:21:f9:b1:7c:72,-93.0,802.11ax,157
CommonArea,E250-0528,,,,02:12:63:39:4f:27,-89.0,802.11ax,3
CommonArea,[TV]Samsung LED55,,,,2c:9c:6e:7b:21:0c,-90.0,802.11g,4
CommonArea,dlink-M920-dd51,,,,fc:f1:36:b9:4e:a9,-90.0,802.11n,1
CommonArea,admin,,,,bc:22:28:42:dd:51,-92.0,802.11n,3
CommonArea,admin,,,,d2:21:f9:91:7c:72,-93.0,802.11ax,157
CommonArea,eduroam,,,,d0:21:f9:b1:7c:71,-93.5,802.11n,1
CommonArea,eduroam,,,,f0:5c:19:ba:bc:d2,-82.5,802.11ac,112
CommonArea,eduroam,,,,f0:5c:19:ba:be:f2,-87.0,802.11ac,149
CommonArea,eduroam,,,,b4:5d:50:fe:44:a2,-75.0,802.11n,6
CommonArea,eduroam,,,,b0:b8:67:63:63:61,-88.0,802.11n,1
CommonArea,eduroam,,,,b4:5d:50:fe:44:b2,-87.0,802.11ac,44
CommonArea,eduroam,,,,b4:5d:50:fe:46:e2,-84.5,802.11n,11
CommonArea,eduroam,,,,38:17:c3:0c:84:c2,-83.5,802.11n,6
CommonArea,eduroam,,,,b0:b8:67:62:e2:e1,-87.0,802.11n,1
CommonArea,eduroam,,,,b0:b8:67:63:4a:21,-92.0,802.11n,11
CommonArea,eduroam,,,,b0:b8:67:62:a0:31,-91.0,802.11ac,116
CommonArea,eduroam,,,,b0:b8:67:63:30:91,-84.5,802.11ac,48
CommonArea,eduroam,,,,b4:5d:50:fe:48:42,-67.5,802.11n,11
CommonArea,eduroam,,,,b4:5d:50:fd:bd:42,-82.5,802.11n,11
CommonArea,eduroam,,,,b4:5d:50:fe:3f:e2,-75.0,802.11n,6
CommonArea,eduroam,,,,38:17:c3:0c:7f:f2,-93.5,802.11ac,161
CommonArea,eduroam,,,,b0:b8:67:63:50:a1,-90.0,802.11n,1
CommonArea,eduroam,,,,b4:5d:50:fe:48:52,-75.0,802.11ac,136
CommonArea,eduroam,,,,38:17:c3:0c:7f:e2,-88.0,802.11n,11
CommonArea,eduroam,,,,b4:5d:50:fe:41:c2,-85.5,802.11n,6
CommonArea,eduroam,,,,b4:5d:50:fe:41:82,-88.0,802.11n,1
CommonArea,eduroam,,,,b0:b8:67:63:7f:21,-67.5,802.11n,11
CommonArea,eduroam,,,,b4:5d:50:fd:bd:52,-71.5,802.11ac,64
CommonArea,eduroam,,,,b4:5d:50:fe:41:d2,-88.0,802.11ac,52
CommonArea,eduroam,,,,b4:5d:50:fd:b4:c2,-88.0,802.11n,1
CommonArea,eduroam,,,,b4:5d:50:fe:3f:f2,-91.0,802.11ac,116
CommonArea,eduroam,,,,b0:b8:67:63:7f:31,-67.5,802.11ac,108
CommonArea,eduroam,,,,b4:5d:50:fe:41:92,-82.5,802.11ac,100
CommonArea,eduroam,,,,b4:5d:50:fd:b4:d2,-82.5,802.11ac,52
CommonArea,eduroam,,,,b0:b8:67:63:4a:31,-78.5,802.11ac,136
CommonArea,eduroam,,,,b0:b8:67:63:50:b1,-84.5,802.11ac,153
CommonArea,SMU_Visitor,,,,b0:b8:67:63:6b:91,-83.5,802.11ac,52
CommonArea,SMU_Visitor,,,,f0:5c:19:ba:bc:d1,-81.0,802.11ac,112
CommonArea,SMU_Visitor,,,,f0:5c:19:ba:be:f1,-87.0,802.11ac,149
CommonArea,SMU_Visitor,,,,38:17:c3:0c:84:c0,-85.5,802.11n,6
CommonArea,SMU_Visitor,,,,b0:b8:67:63:63:60,-87.0,802.11n,1
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:44:b0,-87.0,802.11ac,44
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:46:e0,-85.5,802.11n,11
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:44:a0,-75.0,802.11n,6
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:48:50,-77.0,802.11ac,136
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:48:40,-69.0,802.11n,11
CommonArea,SMU_Visitor,,,,b0:b8:67:62:e2:e0,-87.0,802.11n,1
CommonArea,SMU_Visitor,,,,b0:b8:67:63:4a:20,-91.0,802.11n,11
CommonArea,SMU_Visitor,,,,b0:b8:67:62:a0:30,-92.0,802.11ac,116
CommonArea,SMU_Visitor,,,,b0:b8:67:63:30:90,-87.0,802.11ac,48
CommonArea,SMU_Visitor,,,,38:17:c3:0c:7f:f0,-91.0,802.11ac,161
CommonArea,SMU_Visitor,,,,38:17:c3:0c:7f:e0,-88.0,802.11n,11
CommonArea,SMU_Visitor,,,,b4:5d:50:fd:bd:40,-82.5,802.11n,11
CommonArea,SMU_Visitor,,,,b4:5d:50:fd:b4:c0,-88.0,802.11n,1
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:41:c0,-87.0,802.11n,6
CommonArea,SMU_Visitor,,,,b0:b8:67:63:50:a0,-90.0,802.11n,1
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:3f:e0,-75.0,802.11n,6
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:41:80,-90.0,802.11n,1
CommonArea,SMU_Visitor,,,,b0:b8:67:63:7f:20,-69.0,802.11n,11
CommonArea,SMU_Visitor,,,,b4:5d:50:fd:bd:50,-70.0,802.11ac,64
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:41:d0,-88.0,802.11ac,52
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:3f:f0,-90.0,802.11ac,116
CommonArea,SMU_Visitor,,,,b0:b8:67:63:7f:30,-67.5,802.11ac,108
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:41:90,-82.5,802.11ac,100
CommonArea,SMU_Visitor,,,,b4:5d:50:fd:b4:d0,-81.0,802.11ac,52
CommonArea,SMU_Visitor,,,,b0:b8:67:63:4a:30,-78.5,802.11ac,136
CommonArea,SMU_Visitor,,,,b0:b8:67:63:50:b0,-83.5,802.11ac,153
CommonArea,WLAN-SMU,,,,b0:b8:67:63:6b:90,-84.5,802.11ac,52
CommonArea,WLAN-SMU,,,,f0:5c:19:ba:bc:d0,-81.0,802.11ac,112
CommonArea,WLAN-SMU,,,,f0:5c:19:ba:be:f0,-85.5,802.11ac,149
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:44:a1,-75.0,802.11n,6
CommonArea,WLAN-SMU,,,,b0:b8:67:63:63:62,-85.5,802.11n,1
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:44:b1,-88.0,802.11ac,44
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:48:51,-77.0,802.11ac,136
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:46:e1,-85.5,802.11n,11
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:48:41,-69.0,802.11n,11
CommonArea,WLAN-SMU,,,,38:17:c3:0c:84:c1,-85.5,802.11n,6
CommonArea,WLAN-SMU,,,,b0:b8:67:62:e2:e2,-87.0,802.11n,1
CommonArea,WLAN-SMU,,,,b0:b8:67:62:a0:32,-92.0,802.11ac,116
CommonArea,WLAN-SMU,,,,b0:b8:67:63:4a:22,-91.0,802.11n,11
CommonArea,WLAN-SMU,,,,38:17:c3:0c:7f:e1,-88.0,802.11n,11
CommonArea,WLAN-SMU,,,,b4:5d:50:fd:bd:41,-81.0,802.11n,11
CommonArea,WLAN-SMU,,,,38:17:c3:0c:7f:f1,-93.0,802.11ac,161
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:41:c1,-87.0,802.11n,6
CommonArea,WLAN-SMU,,,,b4:5d:50:fd:bd:51,-70.0,802.11ac,64
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:41:d1,-88.0,802.11ac,52
CommonArea,WLAN-SMU,,,,b0:b8:67:63:7f:22,-67.5,802.11n,11
CommonArea,WLAN-SMU,,,,b4:5d:50:fd:b0:81,-90.0,802.11n,11
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:3f:f1,-90.0,802.11ac,116
CommonArea,WLAN-SMU,,,,b0:b8:67:63:7f:32,-56.5,802.11ac,108
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:3f:e1,-75.0,802.11n,6
CommonArea,WLAN-SMU,,,,b0:b8:67:63:4a:32,-78.5,802.11ac,136
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:41:91,-81.0,802.11ac,100
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:41:81,-87.0,802.11n,1
CommonArea,WLAN-SMU,,,,b4:5d:50:fd:b4:d1,-81.0,802.11ac,52
CommonArea,WLAN-SMU,,,,b0:b8:67:63:50:b2,-83.5,802.11ac,153
CommonArea,WLAN-SMU,,,,b0:b8:67:63:50:a2,-88.0,802.11n,1
CommonArea,WLAN-SMU,,,,b4:5d:50:fd:b4:c1,-88.0,802.11n,1
CommonArea,NatureCafe@SMU(5G)_EXT,,,,b0:b8:67:63:30:92,-85.5,802.11ac,48
CommonArea,NatureCafe@SMU_EXT,,,,54:af:97:7d:55:41,-91.0,802.11ac,36
CommonArea,Flourish Bakehouse,,,,54:af:97:7d:55:42,-93.0,802.11ac,6
CommonArea,Flourish Bakehouse,,,,06:12:63:39:4f:27,-87.0,802.11ax,3
CommonArea,FB Staff,,,,06:12:63:39:4f:28,-91.0,802.11ax,149
CommonArea,AGM_H3/SOA,,,,fc:12:63:39:4f:27,-85.5,802.11ax,3
CommonArea,FB Staff-5G,,,,52:21:b4:6c:af:5d,-91.0,802.11ac,1
CommonArea,#JyuGae_Guest,,,,fc:12:63:39:4f:28,-92.0,802.11ax,149
CommonArea,JyuGae_Staff,,,,ea:fa:c4:2a:b0:28,-91.0,802.11ax,11
CommonArea,Lazada One,,,,e4:fa:c4:2a:b0:28,-91.0,802.11ax,11
CommonArea,QashierPOS_FlourishBakehouse,,,,d2:21:f9:91:7c:71,-93.0,802.11n,1
CommonArea,CS168-2160,,,,3c:52:a1:35:f7:58,-89.0,802.11n,4
CommonArea,DIRECT-1C34oEB7B7012GOVx,,,,60:8a:10:ce:6e:3e,-80.0,802.11g,2
CommonArea,DIRECT-1C3D2EB7B703BGOTv,,,,fa:25:51:69:8f:28,-84.5,802.11n,11
CommonArea,CS168-2138,,,,fa:25:51:69:a7:b6,-81.0,802.11n,11
CommonArea,SMU_5G_178902,,,,60:8a:10:ce:6e:66,-90.0,802.11g,4
CommonArea,SMU_178902,,,,a0:36:bc:4b:66:44,-92.0,802.11ax,40
CommonArea,SMU_178902,,,,a0:36:bc:4b:66:40,-93.0,802.11ax,8
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,94:b4:0f:92:83:f2,-91.0,802.11ac,124
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,94:b4:0f:98:73:d2,-89.0,802.11ac,36
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:bc:c2,-82.5,802.11n,1
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:bc:d2,-91.0,802.11ac,112
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:be:f2,-81.0,802.11ac,149
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:a2,-77.0,802.11n,6
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:63:61,-88.0,802.11n,1
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:b2,-84.5,802.11ac,44
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:46:e2,-84.5,802.11n,11
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:84:c2,-83.5,802.11n,6
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:e2:e1,-87.0,802.11n,1
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:21,-92.0,802.11n,11
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:31,-91.0,802.11ac,116
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:91,-84.5,802.11ac,48
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:42,-71.5,802.11n,11
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:42,-90.0,802.11n,11
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:3f:e2,-75.0,802.11n,6
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:7f:f2,-93.5,802.11ac,161
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:a1,-90.0,802.11n,1
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:52,-75.0,802.11ac,136
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:7f:e2,-88.0,802.11n,11
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:c2,-85.5,802.11n,6
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:82,-88.0,802.11n,1
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:21,-60.0,802.11n,11
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:52,-83.5,802.11ac,64
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:d2,-88.0,802.11ac,52
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:c2,-88.0,802.11n,1
Stairs3,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:3f:f2,-91.0,802.11ac,116
