location,ssid,network type,authentication,encryption,bssid,dbm,radio_type,channel
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:84:c2,-75.0,802.11n,11
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:bc:c2,-89.0,802.11n,1
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:a2,-81.0,802.11n,11
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:5a:a2,-90.0,802.11n,1
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:bc:d2,-78.5,802.11ac,161
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:42,-59.5,802.11n,6
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:52,-61.0,802.11ac,136
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:63:61,-91.0,802.11n,1
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:be:f2,-73.5,802.11ac,40
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:42,-66.5,802.11n,11
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:52,-83.5,802.11ac,64
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:7f:e2,-83.5,802.11n,6
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,94:b4:0f:92:83:f2,-90.0,802.11ac,124
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:82,-75.0,802.11n,1
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:d2,-83.5,802.11ac,52
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:e2:e1,-89.0,802.11n,1
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:c2,-70.0,802.11n,6
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:7f:f2,-92.0,802.11ac,161
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:21,-73.5,802.11n,6
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:5a:b1,-89.0,802.11ac,48
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:3f:f2,-80.0,802.11ac,116
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:3f:e2,-75.0,802.11n,11
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:21,-85.5,802.11n,11
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:41,-82.5,802.11n,11
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:81,-84.5,802.11n,1
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:21,-82.5,802.11n,6
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:91,-89.0,802.11ac,149
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,94:b4:0f:92:82:52,-88.0,802.11ac,120
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:31,-81.0,802.11ac,112
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:72,-89.0,802.11ac,36
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:62,-81.0,802.11n,1
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:81,-66.5,802.11n,6
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:91,-83.5,802.11ac,60
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:a1,-75.0,802.11n,11
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:31,-87.0,802.11ac,124
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:51,-81.0,802.11ac,56
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b1,-85.5,802.11ac,153
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:31,-70.0,802.11ac,108
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:92,-89.0,802.11ac,100
CommonArea,eduroam,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:be:e2,-85.5,802.11n,1
CommonArea,,,,,b4:5d:50:fd:b4:c2,-78.5,802.11n,1
CommonArea,,,,,de:ec:5e:f9:57:86,-90.0,802.11ax,1
CommonArea,,,,,7a:43:69:19:99:8e,-93.0,802.11n,6
CommonArea,,,,,02:12:63:39:4f:28,-88.0,802.11ax,36
CommonArea,,,,,02:12:63:39:4f:27,-89.0,802.11ax,11
CommonArea,The Ramen Kitchen,,,,62:8e:29:15:48:ef,-93.0,802.11ac,161
CommonArea,WLAN-SMU,,,,d8:ec:5e:f9:57:86,-88.0,802.11ax,1
CommonArea,WLAN-SMU,,,,f0:5c:19:ba:be:f0,-73.5,802.11ac,40
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:44:b1,-81.0,802.11ac,44
CommonArea,WLAN-SMU,,,,f0:5c:19:ba:be:e0,-90.0,802.11n,1
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:44:a1,-82.5,802.11n,11
CommonArea,WLAN-SMU,,,,38:17:c3:0c:7f:f1,-92.0,802.11ac,161
CommonArea,WLAN-SMU,,,,b4:5d:50:fd:bd:41,-71.5,802.11n,11
CommonArea,WLAN-SMU,,,,38:17:c3:0c:84:c1,-85.5,802.11n,11
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:48:41,-61.0,802.11n,6
CommonArea,WLAN-SMU,,,,f0:5c:19:ba:bc:c0,-88.0,802.11n,1
CommonArea,WLAN-SMU,,,,b0:b8:67:63:63:62,-91.0,802.11n,1
CommonArea,WLAN-SMU,,,,18:64:72:5e:f2:10,-90.0,802.11ac,56
CommonArea,WLAN-SMU,,,,b4:5d:50:fd:bd:51,-84.5,802.11ac,64
CommonArea,WLAN-SMU,,,,b0:b8:67:62:e2:e2,-88.0,802.11n,1
CommonArea,WLAN-SMU,,,,94:b4:0f:92:82:50,-89.0,802.11ac,120
CommonArea,WLAN-SMU,,,,b0:b8:67:63:7f:22,-73.5,802.11n,6
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:41:81,-73.5,802.11n,1
CommonArea,WLAN-SMU,,,,38:17:c3:0c:7f:e1,-83.5,802.11n,6
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:48:51,-61.0,802.11ac,136
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:41:d1,-82.5,802.11ac,52
CommonArea,WLAN-SMU,,,,94:b4:0f:92:83:f0,-91.0,802.11ac,124
CommonArea,WLAN-SMU,,,,f0:5c:19:ba:bc:d0,-78.5,802.11ac,161
CommonArea,WLAN-SMU,,,,b0:b8:67:63:5a:b2,-87.0,802.11ac,48
CommonArea,WLAN-SMU,,,,b0:b8:67:63:5a:a2,-88.0,802.11n,1
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:3f:f1,-80.0,802.11ac,116
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:3f:e1,-77.0,802.11n,11
CommonArea,WLAN-SMU,,,,b0:b8:67:63:4a:22,-87.0,802.11n,11
CommonArea,WLAN-SMU,,,,b0:b8:67:63:4a:32,-87.0,802.11ac,124
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:41:c1,-71.5,802.11n,6
CommonArea,WLAN-SMU,,,,b0:b8:67:63:57:42,-82.5,802.11n,11
CommonArea,WLAN-SMU,,,,b0:b8:67:62:a0:22,-82.5,802.11n,6
CommonArea,WLAN-SMU,,,,b0:b8:67:63:30:92,-89.0,802.11ac,149
CommonArea,WLAN-SMU,,,,b0:b8:67:63:57:52,-82.5,802.11ac,56
CommonArea,WLAN-SMU,,,,b0:b8:67:62:a0:32,-81.0,802.11ac,112
CommonArea,WLAN-SMU,,,,b4:5d:50:fe:41:91,-88.0,802.11ac,100
CommonArea,WLAN-SMU,,,,18:64:72:4c:9a:70,-90.0,802.11ac,36
CommonArea,WLAN-SMU,,,,18:64:72:4c:9a:60,-78.5,802.11n,1
CommonArea,WLAN-SMU,,,,b0:b8:67:63:6b:82,-66.5,802.11n,6
CommonArea,WLAN-SMU,,,,b0:b8:67:63:50:a2,-75.0,802.11n,11
CommonArea,WLAN-SMU,,,,b0:b8:67:63:30:82,-85.5,802.11n,1
CommonArea,WLAN-SMU,,,,b0:b8:67:63:50:b2,-85.5,802.11ac,153
CommonArea,WLAN-SMU,,,,b4:5d:50:fd:b4:c1,-78.5,802.11n,1
CommonArea,Flourish Bakehouse,,,,b0:b8:67:63:7f:32,-69.0,802.11ac,108
CommonArea,Flourish Bakehouse,,,,06:12:63:39:4f:28,-88.0,802.11ax,36
CommonArea,FB Staff-5G,,,,06:12:63:39:4f:27,-87.0,802.11ax,11
CommonArea,SMU_Visitor,,,,fc:12:63:39:4f:28,-89.0,802.11ax,36
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:44:b0,-81.0,802.11ac,44
CommonArea,SMU_Visitor,,,,38:17:c3:0c:84:c0,-75.0,802.11n,11
CommonArea,SMU_Visitor,,,,18:64:72:5e:f2:11,-90.0,802.11ac,56
CommonArea,SMU_Visitor,,,,b4:5d:50:ca:10:40,-85.5,802.11n,6
CommonArea,SMU_Visitor,,,,f0:5c:19:ba:bc:c1,-85.5,802.11n,1
CommonArea,SMU_Visitor,,,,b0:b8:67:63:63:60,-89.0,802.11n,1
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:44:a0,-82.5,802.11n,11
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:48:40,-59.5,802.11n,6
CommonArea,SMU_Visitor,,,,b4:5d:50:fd:bd:40,-73.5,802.11n,11
CommonArea,SMU_Visitor,,,,f0:5c:19:ba:bc:d1,-78.5,802.11ac,161
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:3f:e0,-75.0,802.11n,11
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:3f:f0,-81.0,802.11ac,116
CommonArea,SMU_Visitor,,,,94:b4:0f:92:82:51,-88.0,802.11ac,120
CommonArea,SMU_Visitor,,,,b0:b8:67:63:7f:30,-70.0,802.11ac,108
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:41:80,-78.5,802.11n,1
CommonArea,SMU_Visitor,,,,38:17:c3:0c:7f:e0,-80.0,802.11n,6
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:48:50,-61.0,802.11ac,136
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:41:c0,-71.5,802.11n,6
CommonArea,SMU_Visitor,,,,94:b4:0f:92:83:f1,-90.0,802.11ac,124
CommonArea,SMU_Visitor,,,,f0:5c:19:ba:be:e1,-84.5,802.11n,1
CommonArea,SMU_Visitor,,,,b0:b8:67:63:5a:b0,-88.0,802.11ac,48
CommonArea,SMU_Visitor,,,,b0:b8:67:62:e2:e0,-89.0,802.11n,1
CommonArea,SMU_Visitor,,,,f0:5c:19:ba:be:f1,-73.5,802.11ac,40
CommonArea,SMU_Visitor,,,,b0:b8:67:63:4a:20,-81.0,802.11n,11
CommonArea,SMU_Visitor,,,,b4:5d:50:fd:bd:50,-84.5,802.11ac,64
CommonArea,SMU_Visitor,,,,b0:b8:67:63:57:40,-83.5,802.11n,11
CommonArea,SMU_Visitor,,,,b0:b8:67:62:a0:20,-82.5,802.11n,6
CommonArea,SMU_Visitor,,,,b0:b8:67:63:7f:20,-73.5,802.11n,6
CommonArea,SMU_Visitor,,,,b0:b8:67:63:30:90,-89.0,802.11ac,149
CommonArea,SMU_Visitor,,,,b0:b8:67:62:a0:30,-80.0,802.11ac,112
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:41:90,-90.0,802.11ac,100
CommonArea,SMU_Visitor,,,,b4:5d:50:fe:41:d0,-82.5,802.11ac,52
CommonArea,SMU_Visitor,,,,18:64:72:4c:9a:71,-90.0,802.11ac,36
CommonArea,SMU_Visitor,,,,b0:b8:67:63:6b:90,-83.5,802.11ac,60
CommonArea,SMU_Visitor,,,,b0:b8:67:63:50:a0,-73.5,802.11n,11
CommonArea,SMU_Visitor,,,,b0:b8:67:63:4a:30,-88.0,802.11ac,124
CommonArea,SMU_Visitor,,,,b0:b8:67:63:30:80,-87.0,802.11n,1
CommonArea,SMU_Visitor,,,,b0:b8:67:63:57:50,-82.5,802.11ac,56
CommonArea,SMU_Visitor,,,,18:64:72:4c:9a:61,-80.0,802.11n,1
CommonArea,SMU_Visitor,,,,b0:b8:67:63:6b:80,-65.0,802.11n,6
CommonArea,SMU_Visitor,,,,b0:b8:67:63:50:b0,-85.5,802.11ac,153
CommonArea,admin,,,,b4:5d:50:fd:b4:c0,-87.0,802.11n,1
CommonArea,mary ann's A15,,,,d0:21:f9:b1:7c:71,-89.0,802.11n,6
CommonArea,70mai_Pro Plus+_d39b,,,,8e:9e:21:36:57:62,-88.0,802.11ac,6
CommonArea,Lazada One Concierge_5GHz,,,,44:27:f3:aa:d3:9b,-92.0,802.11n,1
CommonArea,CS168-2160,,,,30:23:03:10:5e:16,-90.0,802.11ac,108
CommonArea,Galaxy A35 5G 21DE,,,,60:8a:10:ce:6e:3e,-82.5,802.11g,2
CommonArea,Marbella-EX2Mini_8A741F,,,,86:7e:c9:50:15:80,-87.0,802.11n,11
CommonArea,CAR-6EB6F1,,,,2c:05:47:8a:74:1f,-88.0,802.11n,6
CommonArea,SMU_5G_178902,,,,3c:7a:aa:6e:b6:f1,-84.5,802.11n,6
CommonArea,SINGTEL-5P29,,,,a0:36:bc:4b:66:44,-91.0,802.11ax,40
CommonArea,Nanoleaf Aurora 50f513,,,,0c:8e:29:15:48:ee,-92.0,802.11n,11
CommonArea,Allison,,,,00:55:da:50:f5:13,-93.5,802.11n,1
CommonArea,CS168-2138,,,,90:3a:72:39:6b:38,-81.0,802.11n,11
CommonArea,E250-7526,,,,60:8a:10:ce:6e:66,-78.5,802.11g,4
CommonArea,SMU_178902,,,,30:ea:e7:87:c4:4c,-92.0,802.11g,2
CommonArea,theteapartyexpress,,,,a0:36:bc:4b:66:40,-61.0,802.11ax,8
CommonArea,theteapartyexpress,,,,a8:5e:45:45:4e:88,-91.0,802.11ac,7
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:41,-64.0,802.11n,6
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:be:f0,-73.5,802.11ac,40
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:b1,-85.5,802.11ac,44
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:be:e0,-90.0,802.11n,1
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:a1,-77.0,802.11n,11
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:7f:f1,-92.0,802.11ac,161
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:41,-73.5,802.11n,11
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:84:c1,-87.0,802.11n,11
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:bc:c0,-83.5,802.11n,1
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:63:62,-89.0,802.11n,1
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:5e:f2:10,-90.0,802.11ac,56
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:51,-78.5,802.11ac,64
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:e2:e2,-88.0,802.11n,1
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:22,-66.5,802.11n,6
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:81,-78.5,802.11n,1
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:7f:e1,-83.5,802.11n,6
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:51,-77.0,802.11ac,136
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:d1,-90.0,802.11ac,52
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:bc:d0,-78.5,802.11ac,161
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:5a:a2,-88.0,802.11n,1
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:3f:f1,-80.0,802.11ac,116
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:3f:e1,-77.0,802.11n,11
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:22,-87.0,802.11n,11
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:32,-88.0,802.11ac,124
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:c1,-71.5,802.11n,6
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:22,-82.5,802.11n,6
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:92,-89.0,802.11ac,149
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:52,-82.5,802.11ac,56
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:32,-81.0,802.11ac,112
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:91,-89.0,802.11ac,100
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:70,-90.0,802.11ac,36
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:60,-78.5,802.11n,1
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:82,-66.5,802.11n,6
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:a2,-75.0,802.11n,11
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:82,-85.5,802.11n,1
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b2,-81.0,802.11ac,153
Stairs3,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:c1,-78.5,802.11n,1
Stairs3,eduroam,,,,b0:b8:67:63:7f:32,-58.0,802.11ac,108
Stairs3,eduroam,,,,18:64:72:5e:f2:12,-90.0,802.11ac,56
Stairs3,eduroam,,,,b4:5d:50:fe:44:b2,-84.5,802.11ac,44
Stairs3,eduroam,,,,38:17:c3:0c:84:c2,-87.0,802.11n,11
Stairs3,eduroam,,,,f0:5c:19:ba:bc:c2,-83.5,802.11n,1
Stairs3,eduroam,,,,b4:5d:50:fe:44:a2,-77.0,802.11n,11
Stairs3,eduroam,,,,b4:5d:50:fe:5a:a2,-90.0,802.11n,1
Stairs3,eduroam,,,,f0:5c:19:ba:bc:d2,-78.5,802.11ac,161
Stairs3,eduroam,,,,b4:5d:50:fe:48:42,-77.0,802.11n,6
Stairs3,eduroam,,,,b4:5d:50:fe:48:52,-78.5,802.11ac,136
Stairs3,eduroam,,,,b0:b8:67:63:63:61,-91.0,802.11n,1
Stairs3,eduroam,,,,f0:5c:19:ba:be:f2,-73.5,802.11ac,40
Stairs3,eduroam,,,,b4:5d:50:fd:bd:42,-71.5,802.11n,11
Stairs3,eduroam,,,,b4:5d:50:fd:bd:52,-78.5,802.11ac,64
Stairs3,eduroam,,,,38:17:c3:0c:7f:e2,-83.5,802.11n,6
Stairs3,eduroam,,,,b4:5d:50:fe:41:82,-78.5,802.11n,1
Stairs3,eduroam,,,,b4:5d:50:fe:41:d2,-88.0,802.11ac,52
Stairs3,eduroam,,,,b0:b8:67:62:e2:e1,-89.0,802.11n,1
Stairs3,eduroam,,,,b4:5d:50:fe:41:c2,-89.0,802.11n,6
Stairs3,eduroam,,,,38:17:c3:0c:7f:f2,-92.0,802.11ac,161
Stairs3,eduroam,,,,b0:b8:67:63:7f:21,-66.5,802.11n,6
Stairs3,eduroam,,,,b4:5d:50:fe:3f:f2,-80.0,802.11ac,116
Stairs3,eduroam,,,,b4:5d:50:fe:3f:e2,-75.0,802.11n,11
Stairs3,eduroam,,,,b0:b8:67:63:4a:21,-89.0,802.11n,11
Stairs3,eduroam,,,,b0:b8:67:63:30:81,-84.5,802.11n,1
Stairs3,eduroam,,,,b0:b8:67:62:a0:21,-82.5,802.11n,6
Stairs3,eduroam,,,,b0:b8:67:63:30:91,-89.0,802.11ac,149
Stairs3,eduroam,,,,94:b4:0f:92:82:52,-88.0,802.11ac,120
Stairs3,eduroam,,,,b0:b8:67:62:a0:31,-81.0,802.11ac,112
Stairs3,eduroam,,,,18:64:72:4c:9a:72,-89.0,802.11ac,36
Stairs3,eduroam,,,,18:64:72:4c:9a:62,-81.0,802.11n,1
Stairs3,eduroam,,,,b0:b8:67:63:6b:81,-66.5,802.11n,6
Stairs3,eduroam,,,,b0:b8:67:63:6b:91,-83.5,802.11ac,60
Stairs3,eduroam,,,,b0:b8:67:63:50:a1,-75.0,802.11n,11
Stairs3,eduroam,,,,b0:b8:67:63:4a:31,-89.0,802.11ac,124
Stairs3,eduroam,,,,b0:b8:67:63:57:51,-81.0,802.11ac,56
Stairs3,eduroam,,,,b0:b8:67:63:50:b1,-80.0,802.11ac,153
Stairs3,eduroam,,,,b0:b8:67:63:7f:31,-58.0,802.11ac,108
Stairs3,eduroam,,,,b4:5d:50:fe:41:92,-90.0,802.11ac,100
Stairs3,eduroam,,,,f0:5c:19:ba:be:e2,-85.5,802.11n,1
Stairs3,,,,,b4:5d:50:fd:b4:c2,-78.5,802.11n,1
Stairs3,,,,,de:ec:5e:f9:57:86,-90.0,802.11ax,1
Stairs3,,,,,7a:43:69:19:99:8e,-93.0,802.11n,6
Stairs3,,,,,02:12:63:39:4f:28,-88.0,802.11ax,36
Stairs3,,,,,02:12:63:39:4f:27,-89.0,802.11ax,11
Stairs3,The Ramen Kitchen,,,,62:8e:29:15:48:ef,-93.0,802.11ac,161
Stairs3,Flourish Bakehouse,,,,d8:ec:5e:f9:57:86,-88.0,802.11ax,1
Stairs3,Flourish Bakehouse,,,,06:12:63:39:4f:28,-84.5,802.11ax,36
Stairs3,FB Staff-5G,,,,06:12:63:39:4f:27,-87.0,802.11ax,11
Stairs3,SMU_Visitor,,,,fc:12:63:39:4f:28,-84.5,802.11ax,36
Stairs3,SMU_Visitor,,,,b4:5d:50:fe:44:b0,-87.0,802.11ac,44
Stairs3,SMU_Visitor,,,,38:17:c3:0c:84:c0,-88.0,802.11n,11
Stairs3,SMU_Visitor,,,,18:64:72:5e:f2:11,-90.0,802.11ac,56
Stairs3,SMU_Visitor,,,,b4:5d:50:ca:10:40,-85.5,802.11n,6
Stairs3,SMU_Visitor,,,,f0:5c:19:ba:bc:c1,-82.5,802.11n,1
Stairs3,SMU_Visitor,,,,b0:b8:67:63:63:60,-89.0,802.11n,1
Stairs3,SMU_Visitor,,,,b4:5d:50:fe:44:a0,-78.5,802.11n,11
Stairs3,SMU_Visitor,,,,b4:5d:50:fe:48:40,-66.5,802.11n,6
Stairs3,SMU_Visitor,,,,b4:5d:50:fd:bd:40,-73.5,802.11n,11
Stairs3,SMU_Visitor,,,,f0:5c:19:ba:bc:d1,-78.5,802.11ac,161
Stairs3,SMU_Visitor,,,,b4:5d:50:fe:3f:e0,-75.0,802.11n,11
Stairs3,SMU_Visitor,,,,b4:5d:50:fe:3f:f0,-81.0,802.11ac,116
Stairs3,SMU_Visitor,,,,94:b4:0f:92:82:51,-88.0,802.11ac,120
Stairs3,SMU_Visitor,,,,b0:b8:67:63:7f:30,-58.0,802.11ac,108
Stairs3,SMU_Visitor,,,,b4:5d:50:fe:41:80,-78.5,802.11n,1
Stairs3,SMU_Visitor,,,,38:17:c3:0c:7f:e0,-80.0,802.11n,6
Stairs3,SMU_Visitor,,,,b4:5d:50:fe:48:50,-78.5,802.11ac,136
Stairs3,SMU_Visitor,,,,b4:5d:50:fe:41:c0,-71.5,802.11n,6
Stairs3,SMU_Visitor,,,,f0:5c:19:ba:be:e1,-84.5,802.11n,1
Stairs3,SMU_Visitor,,,,b0:b8:67:62:e2:e0,-89.0,802.11n,1
Stairs3,SMU_Visitor,,,,f0:5c:19:ba:be:f1,-73.5,802.11ac,40
Stairs3,SMU_Visitor,,,,b0:b8:67:63:4a:20,-81.0,802.11n,11
Stairs3,SMU_Visitor,,,,b4:5d:50:fd:bd:50,-78.5,802.11ac,64
Stairs3,SMU_Visitor,,,,b0:b8:67:62:a0:20,-82.5,802.11n,6
Stairs3,SMU_Visitor,,,,b0:b8:67:63:7f:20,-67.5,802.11n,6
Stairs3,SMU_Visitor,,,,b0:b8:67:63:30:90,-89.0,802.11ac,149
Stairs3,SMU_Visitor,,,,b0:b8:67:62:a0:30,-80.0,802.11ac,112
Stairs3,SMU_Visitor,,,,b4:5d:50:fe:41:90,-90.0,802.11ac,100
Stairs3,SMU_Visitor,,,,b4:5d:50:fe:41:d0,-89.0,802.11ac,52
Stairs3,SMU_Visitor,,,,18:64:72:4c:9a:71,-90.0,802.11ac,36
Stairs3,SMU_Visitor,,,,b0:b8:67:63:6b:90,-83.5,802.11ac,60
Stairs3,SMU_Visitor,,,,b0:b8:67:63:50:a0,-73.5,802.11n,11
Stairs3,SMU_Visitor,,,,b0:b8:67:63:4a:30,-89.0,802.11ac,124
Stairs3,SMU_Visitor,,,,b0:b8:67:63:30:80,-87.0,802.11n,1
Stairs3,SMU_Visitor,,,,b0:b8:67:63:57:50,-82.5,802.11ac,56
Stairs3,SMU_Visitor,,,,18:64:72:4c:9a:61,-80.0,802.11n,1
Stairs3,SMU_Visitor,,,,b0:b8:67:63:6b:80,-65.0,802.11n,6
Stairs3,SMU_Visitor,,,,b0:b8:67:63:50:b0,-81.0,802.11ac,153
Stairs3,admin,,,,b4:5d:50:fd:b4:c0,-87.0,802.11n,1
Stairs3,mary ann's A15,,,,d0:21:f9:b1:7c:71,-89.0,802.11n,6
Stairs3,70mai_Pro Plus+_d39b,,,,8e:9e:21:36:57:62,-93.0,802.11ac,6
Stairs3,Lazada One Concierge_5GHz,,,,44:27:f3:aa:d3:9b,-92.0,802.11n,1
