"Location","SSID","Network type","Authentication","Encryption","BSSID","Signal","dBm","Radio type","Channel","Basic rates (Mbps)","Other rates (Mbps)"
"FToilet","WLAN-SMU","","","","b4:5d:50:fe:41:c1","33%","-83.5","802.11n","6","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","b0:b8:67:63:57:42","40%","-80","802.11n","11","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","b0:b8:67:62:a0:22","50%","-75","802.11n","6","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","b0:b8:67:63:30:92","43%","-78.5","802.11ac","149","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","b0:b8:67:63:57:52","75%","-62.5","802.11ac","56","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","b0:b8:67:62:a0:32","29%","-85.5","802.11ac","112","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","b4:5d:50:fe:41:91","26%","-87","802.11ac","100","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","18:64:72:4c:9a:70","81%","-59.5","802.11ac","36","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","b0:b8:67:63:66:32","24%","-88","802.11ac","48","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","18:64:72:4c:9a:60","50%","-75","802.11n","1","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","b0:b8:67:63:6b:92","62%","-69","802.11ac","60","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","b0:b8:67:63:6b:82","72%","-64","802.11n","6","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","b0:b8:67:63:50:a2","53%","-73.5","802.11n","11","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","b0:b8:67:63:30:82","50%","-75","802.11n","1","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","b0:b8:67:63:4f:72","20%","-90","802.11ac","116","12 24","36 48 54"
"FToilet","WLAN-SMU","","","","b0:b8:67:63:50:b2","53%","-73.5","802.11ac","153","12 24","36 48 54"
"FToilet","eduroam","","","","b4:5d:50:fd:b4:c1","29%","-85.5","802.11n","1","12 24","36 48 54"
"FToilet","eduroam","","","","18:64:72:5e:a9:62","22%","-89","802.11n","1","12 24","36 48 54"
"FToilet","eduroam","","","","b4:5d:50:fe:41:82","26%","-87","802.11n","1","12 24","36 48 54"
"FToilet","eduroam","","","","b4:5d:50:fe:41:d2","24%","-88","802.11ac","52","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:63:90","20%","-90","802.11ac","60","12 24","36 48 54"
"FToilet","eduroam","","","","b4:5d:50:fe:41:c2","29%","-85.5","802.11n","6","12 24","36 48 54"
"FToilet","eduroam","","","","f4:2e:7f:24:47:10","33%","-83.5","802.11ac","124","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:51:d0","24%","-88","802.11ac","64","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:4a:21","22%","-89","802.11n","11","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:57:41","40%","-80","802.11n","11","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:30:81","50%","-75","802.11n","1","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:62:a0:21","50%","-75","802.11n","6","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:30:91","43%","-78.5","802.11ac","149","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:62:1f:b0","53%","-73.5","802.11ac","120","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:62:a0:31","29%","-85.5","802.11ac","112","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:4f:71","22%","-89","802.11ac","116","12 24","36 48 54"
"FToilet","eduroam","","","","18:64:72:4c:9a:72","81%","-59.5","802.11ac","36","12 24","36 48 54"
"FToilet","eduroam","","","","18:64:72:4c:9a:62","53%","-73.5","802.11n","1","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:6b:81","72%","-64","802.11n","6","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:6b:91","86%","-57","802.11ac","60","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:50:a1","53%","-73.5","802.11n","11","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:4a:31","31%","-84.5","802.11ac","124","12 24","36 48 54"
"FToilet","eduroam","","","","b4:5d:50:fd:b4:d2","35%","-82.5","802.11ac","52","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:57:51","75%","-62.5","802.11ac","56","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:66:31","22%","-89","802.11ac","48","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:66:21","22%","-89","802.11n","1","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:50:b1","53%","-73.5","802.11ac","153","12 24","36 48 54"
"FToilet","eduroam","","","","b0:b8:67:63:7f:31","18%","-91","802.11ac","108","12 24","36 48 54"
"FToilet","eduroam","","","","b4:5d:50:fe:41:92","26%","-87","802.11ac","100","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b4:5d:50:fd:b4:c2","29%","-85.5","802.11n","1","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","18:64:72:5e:a9:61","24%","-88","802.11n","1","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b4:5d:50:fe:41:80","26%","-87","802.11n","1","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b4:5d:50:fe:41:c0","35%","-82.5","802.11n","6","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","f4:2e:7f:24:47:11","33%","-83.5","802.11ac","124","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:63:51:d1","20%","-90","802.11ac","64","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:63:4a:20","24%","-88","802.11n","11","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:62:1f:b1","53%","-73.5","802.11ac","120","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:63:57:40","40%","-80","802.11n","11","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:62:a0:20","50%","-75","802.11n","6","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:63:30:90","43%","-78.5","802.11ac","149","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:62:a0:30","24%","-88","802.11ac","112","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b4:5d:50:fe:41:90","29%","-85.5","802.11ac","100","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:63:66:30","22%","-89","802.11ac","48","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b4:5d:50:fe:41:d0","22%","-89","802.11ac","52","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:63:66:20","20%","-90","802.11n","1","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:63:4f:70","20%","-90","802.11ac","116","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","18:64:72:4c:9a:71","81%","-59.5","802.11ac","36","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:63:6b:90","86%","-57","802.11ac","60","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:63:50:a0","57%","-71.5","802.11n","11","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:63:4a:30","31%","-84.5","802.11ac","124","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:63:30:80","50%","-75","802.11n","1","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:63:57:50","75%","-62.5","802.11ac","56","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","18:64:72:4c:9a:61","43%","-78.5","802.11n","1","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b4:5d:50:fd:b4:d0","35%","-82.5","802.11ac","52","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:63:6b:80","70%","-65","802.11n","6","12 24","36 48 54"
"FToilet","SMU_Visitor","","","","b0:b8:67:63:50:b0","53%","-73.5","802.11ac","153","12 24","36 48 54"
"FToilet","5U55725","","","","b4:5d:50:fd:b4:c0","29%","-85.5","802.11n","1","12 24","36 48 54"
"FToilet","Nanoleaf Aurora 50f513","","","","44:01:bb:de:33:37","8%","-96","802.11n","1","1 2 5.5 11","6 9 12 18 24 36 48 54"
"FToilet","IROAD_X5_435CA4","","","","00:55:da:50:f5:13","13%","-93.5","802.11n","1","1 2 5.5 11","6 9 12 18 24 36 48 54"
"FToilet","QashierPOS_FlourishBakehouse","","","","90:de:80:43:5c:a4","13%","-93.5","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"FToilet","FB Staff","","","","3c:52:a1:35:f7:58","16%","-92","802.11n","4","1 2 5.5 11","6 9 12 18 24 36 48 54"
"FToilet","IROAD_FX2PRO_135f7c","","","","fc:12:63:39:4f:27","20%","-90","802.11ax","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"FToilet","Allison","","","","40:a5:ef:13:5f:7c","31%","-84.5","802.11n","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"FToilet","Scoular Private","","","","90:3a:72:39:6b:38","29%","-85.5","802.11n","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"FToilet","theteapartyexpress","","","","34:8a:12:d3:24:01","14%","-93","802.11ax","6","1 2","5.5 6 9 11 12 18 24 36 48 54"
"FToilet","NewsPage5","","","","a8:5e:45:45:4e:88","20%","-90","802.11ac","7","1 2 5.5 11","6 9 12 18 24 36 48 54"
"FToilet","dlink-M920-e26a","","","","a0:36:bc:44:71:40","18%","-91","802.11ax","7","1 2 5.5 11","6 9 12 18 24 36 48 54"
"FToilet","TP-Link_9AD2","","","","bc:22:28:5e:e2:6a","16%","-92","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"FToilet","TP-Link_9AD2","","","","78:8c:b5:f5:9a:d2","18%","-91","802.11n","1","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","","","","","06:12:63:39:4f:27","22%","-89","802.11ax","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","","","","","02:12:63:39:4f:27","22%","-89","802.11ax","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","HONOR Magic V2","","","","6a:8e:29:15:48:ec","20%","-90","802.11n","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","SINGTEL-5P29","","","","b2:63:c4:57:0d:25","24%","-88","802.11ac","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","SMU_Visitor","","","","0c:8e:29:15:48:ee","14%","-93","802.11n","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:63:7f:30","29%","-85.5","802.11ac","108","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","18:64:72:5e:a9:61","31%","-84.5","802.11n","1","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b4:5d:50:fe:41:80","38%","-81","802.11n","1","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b4:5d:50:fe:41:c0","31%","-84.5","802.11n","6","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","f4:2e:7f:24:47:11","33%","-83.5","802.11ac","124","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:63:51:d1","20%","-90","802.11ac","64","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:63:4a:20","65%","-67.5","802.11n","11","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:62:1f:b1","53%","-73.5","802.11ac","120","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:63:57:40","40%","-80","802.11n","11","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:62:a0:20","50%","-75","802.11n","6","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:63:30:90","20%","-90","802.11ac","149","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:62:a0:30","33%","-83.5","802.11ac","112","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b4:5d:50:fe:41:90","40%","-80","802.11ac","100","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:63:66:30","24%","-88","802.11ac","48","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b4:5d:50:fe:41:d0","35%","-82.5","802.11ac","52","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:63:4f:70","20%","-90","802.11ac","116","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","18:64:72:4c:9a:71","24%","-88","802.11ac","36","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:63:6b:90","43%","-78.5","802.11ac","60","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:63:50:a0","22%","-89","802.11n","11","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:63:4a:30","50%","-75","802.11ac","124","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:63:30:80","20%","-90","802.11n","1","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:63:57:50","24%","-88","802.11ac","56","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","18:64:72:4c:9a:61","43%","-78.5","802.11n","1","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b4:5d:50:fd:b4:d0","35%","-82.5","802.11ac","52","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:63:6b:80","70%","-65","802.11n","6","12 24","36 48 54"
"LW2.1b","SMU_Visitor","","","","b0:b8:67:63:50:b0","80%","-60","802.11ac","153","12 24","36 48 54"
"LW2.1b","DIRECT-MR-Android_728c","","","","b4:5d:50:fd:b4:c0","29%","-85.5","802.11n","1","12 24","36 48 54"
"LW2.1b","IROAD_AEV_4483A2","","","","ea:9a:ff:ad:77:af","10%","-95","802.11ac","161","6 12 24","9 18 36 48 54"
"LW2.1b","E250-0528","","","","00:0f:00:44:83:a2","14%","-93","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","WLAN-SMU","","","","2c:9c:6e:7b:21:0c","26%","-87","802.11g","4","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","WLAN-SMU","","","","18:64:72:5e:a9:60","22%","-89","802.11n","1","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b4:5d:50:fe:41:81","38%","-81","802.11n","1","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b4:5d:50:fe:41:d1","35%","-82.5","802.11ac","52","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","f4:2e:7f:24:47:12","31%","-84.5","802.11ac","124","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:63:51:d2","22%","-89","802.11ac","64","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:63:4a:22","65%","-67.5","802.11n","11","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:63:4a:32","50%","-75","802.11ac","124","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b4:5d:50:fd:b4:d1","33%","-83.5","802.11ac","52","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:62:1f:b2","53%","-73.5","802.11ac","120","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b4:5d:50:fe:41:c1","33%","-83.5","802.11n","6","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:63:57:42","40%","-80","802.11n","11","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:62:a0:22","50%","-75","802.11n","6","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:63:30:92","20%","-90","802.11ac","149","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:63:57:52","26%","-87","802.11ac","56","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:62:a0:32","35%","-82.5","802.11ac","112","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b4:5d:50:fe:41:91","43%","-78.5","802.11ac","100","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","18:64:72:4c:9a:70","22%","-89","802.11ac","36","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:63:66:32","20%","-90","802.11ac","48","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","18:64:72:4c:9a:60","50%","-75","802.11n","1","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:63:6b:92","40%","-80","802.11ac","60","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:63:6b:82","33%","-83.5","802.11n","6","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:63:50:a2","22%","-89","802.11n","11","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:63:30:82","18%","-91","802.11n","1","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:63:4f:72","22%","-89","802.11ac","116","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b0:b8:67:63:50:b2","80%","-60","802.11ac","153","12 24","36 48 54"
"LW2.1b","WLAN-SMU","","","","b4:5d:50:fd:b4:c1","29%","-85.5","802.11n","1","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:7f:32","29%","-85.5","802.11ac","108","12 24","36 48 54"
"LW2.1b","eduroam","","","","18:64:72:5e:a9:62","24%","-88","802.11n","1","12 24","36 48 54"
"LW2.1b","eduroam","","","","b4:5d:50:fe:41:82","38%","-81","802.11n","1","12 24","36 48 54"
"LW2.1b","eduroam","","","","b4:5d:50:fe:41:d2","35%","-82.5","802.11ac","52","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:63:90","20%","-90","802.11ac","60","12 24","36 48 54"
"LW2.1b","eduroam","","","","b4:5d:50:fe:41:c2","33%","-83.5","802.11n","6","12 24","36 48 54"
"LW2.1b","eduroam","","","","f4:2e:7f:24:47:10","33%","-83.5","802.11ac","124","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:51:d0","24%","-88","802.11ac","64","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:4a:21","62%","-69","802.11n","11","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:57:41","40%","-80","802.11n","11","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:30:81","18%","-91","802.11n","1","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:62:a0:21","50%","-75","802.11n","6","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:30:91","14%","-93","802.11ac","149","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:62:1f:b0","53%","-73.5","802.11ac","120","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:62:a0:31","33%","-83.5","802.11ac","112","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:4f:71","22%","-89","802.11ac","116","12 24","36 48 54"
"LW2.1b","eduroam","","","","18:64:72:4c:9a:72","24%","-88","802.11ac","36","12 24","36 48 54"
"LW2.1b","eduroam","","","","18:64:72:4c:9a:62","53%","-73.5","802.11n","1","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:6b:81","33%","-83.5","802.11n","6","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:6b:91","40%","-80","802.11ac","60","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:50:a1","24%","-88","802.11n","11","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:4a:31","50%","-75","802.11ac","124","12 24","36 48 54"
"LW2.1b","eduroam","","","","b4:5d:50:fd:b4:d2","35%","-82.5","802.11ac","52","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:57:51","24%","-88","802.11ac","56","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:66:31","20%","-90","802.11ac","48","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:50:b1","53%","-73.5","802.11ac","153","12 24","36 48 54"
"LW2.1b","eduroam","","","","b0:b8:67:63:7f:31","29%","-85.5","802.11ac","108","12 24","36 48 54"
"LW2.1b","eduroam","","","","b4:5d:50:fe:41:92","40%","-80","802.11ac","100","12 24","36 48 54"
"LW2.1b","5U55725","","","","b4:5d:50:fd:b4:c2","29%","-85.5","802.11n","1","12 24","36 48 54"
"LW2.1b","Nanoleaf Aurora 50f513","","","","44:01:bb:de:33:37","14%","-93","802.11n","1","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","IROAD_X5_435CA4","","","","00:55:da:50:f5:13","20%","-90","802.11n","1","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","QashierPOS_FlourishBakehouse","","","","90:de:80:43:5c:a4","13%","-93.5","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","FB Staff","","","","3c:52:a1:35:f7:58","16%","-92","802.11n","4","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","IROAD_FX2PRO_135f7c","","","","fc:12:63:39:4f:27","22%","-89","802.11ax","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","Allison","","","","40:a5:ef:13:5f:7c","20%","-90","802.11n","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","Scoular Private","","","","90:3a:72:39:6b:38","29%","-85.5","802.11n","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","Blackvue900XPlus-E6C5FA","","","","34:8a:12:d3:24:01","14%","-93","802.11ax","6","1 2","5.5 6 9 11 12 18 24 36 48 54"
"LW2.1b","NewsPage5","","","","00:25:42:e6:c5:fa","33%","-83.5","802.11n","11","1 2 5.5 6 11 12 24","9 18 36 48 54"
"LW2.1b","dlink-M920-e26a","","","","a0:36:bc:44:71:40","18%","-91","802.11ax","7","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","TP-Link_9AD2","","","","bc:22:28:5e:e2:6a","16%","-92","802.11n","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"LW2.1b","TP-Link_9AD2","","","","78:8c:b5:f5:9a:d2","18%","-91","802.11n","1","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Lift2","Flourish Bakehouse","","","","0c:8e:29:15:48:ed","13%","-93.5","802.11ac","161","6 12 24","9 18 36 48 54"
"Lift2","","","","","06:12:63:39:4f:27","20%","-90","802.11ax","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Lift2","","","","","02:12:63:39:4f:27","16%","-92","802.11ax","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Lift2","","","","","62:8e:29:15:48:ef","11%","-94.5","802.11ac","161","6 12 24","9 18 36 48 54"
"Lift2","HONOR Magic V2","","","","6a:8e:29:15:48:ec","20%","-90","802.11n","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Lift2","SINGTEL-5P29","","","","b2:63:c4:57:0d:25","24%","-88","802.11ac","6","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Lift2","SMU_Visitor","","","","0c:8e:29:15:48:ee","14%","-93","802.11n","11","1 2 5.5 11","6 9 12 18 24 36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:7f:30","18%","-91","802.11ac","108","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","18:64:72:5e:a9:61","31%","-84.5","802.11n","1","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b4:5d:50:fe:41:80","26%","-87","802.11n","1","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b4:5d:50:fe:41:c0","16%","-92","802.11n","6","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","94:b4:0f:92:83:f1","18%","-91","802.11ac","124","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:51:d1","20%","-90","802.11ac","64","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:5a:b0","20%","-90","802.11ac","48","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:4a:20","43%","-78.5","802.11n","11","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:62:1f:b1","29%","-85.5","802.11ac","120","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:57:40","40%","-80","802.11n","11","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:62:a0:20","50%","-75","802.11n","6","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:30:90","33%","-83.5","802.11ac","149","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:62:a0:30","38%","-81","802.11ac","112","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b4:5d:50:fe:41:90","33%","-83.5","802.11ac","100","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:66:30","20%","-90","802.11ac","48","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b4:5d:50:fe:41:d0","43%","-78.5","802.11ac","52","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:4f:70","20%","-90","802.11ac","116","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","18:64:72:4c:9a:71","35%","-82.5","802.11ac","36","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:6b:90","57%","-71.5","802.11ac","60","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:50:a0","29%","-85.5","802.11n","11","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:4a:30","40%","-80","802.11ac","124","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:30:80","16%","-92","802.11n","1","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:57:50","26%","-87","802.11ac","56","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","18:64:72:4c:9a:61","43%","-78.5","802.11n","1","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b4:5d:50:fd:b4:d0","35%","-82.5","802.11ac","52","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:6b:80","70%","-65","802.11n","6","12 24","36 48 54"
"Lift2","SMU_Visitor","","","","b0:b8:67:63:50:b0","85%","-57.5","802.11ac","153","12 24","36 48 54"
"Lift2","DIRECT-MR-Android_728c","","","","b4:5d:50:fd:b4:c0","29%","-85.5","802.11n","1","12 24","36 48 54"
"Lift2","eduroam","","","","ea:9a:ff:ad:77:af","10%","-95","802.11ac","161","6 12 24","9 18 36 48 54"
"Lift2","eduroam","","","","94:b4:0f:92:83:f2","20%","-90","802.11ac","124","12 24","36 48 54"
"Lift2","eduroam","","","","18:64:72:5e:a9:62","24%","-88","802.11n","1","12 24","36 48 54"
"Lift2","eduroam","","","","b4:5d:50:fe:41:82","26%","-87","802.11n","1","12 24","36 48 54"
"Lift2","eduroam","","","","b4:5d:50:fe:41:d2","46%","-77","802.11ac","52","12 24","36 48 54"
"Lift2","eduroam","","","","b0:b8:67:63:63:90","20%","-90","802.11ac","60","12 24","36 48 54"
"Lift2","eduroam","","","","b4:5d:50:fe:41:c2","22%","-89","802.11n","6","12 24","36 48 54"
